,date,text
3364,2022-04-13 11:44:09,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
3365,2022-04-13 11:44:06,"@mfa_russia @RusembUkraine @MFA_Ukraine @JosepBorrellF @vonderleyen @RusMission_EU @EUinRussia Least we’re not raping and murdering children like #russia is on a daily bases in Ukraine. 
You have absolutely no moral ground to stand on."
3366,2022-04-13 11:44:06,"#RussianUkrainianWar #Ukraine️war 
#Russia claims #Marioupol falls with the surrender of  1,000 Ukraine marines. #امپورٹڈ_حکومت_نامنظور 
https://t.co/uxqEZ2ZnCn"
3367,2022-04-13 11:44:03,RT @nexta_tv: The #Dutch government has arrested 20 yachts linked to #Russian businessmen. The yachts will remain under arrest until sancti…
3368,2022-04-13 11:44:03,"RT @lesiavasylenko: Graveyard of civilian cars shot by artillery in and around #Bucha area. All the owners tried to escape, most were child…"
3369,2022-04-13 11:44:02,RT @maxkootsg: Take down the Chinese Communist Party jacket. #Ukraine #Украйна  #Ukraina #乌克兰 #Russia #NFSCRescue #ROLFRescue #RESCUE #help…
3370,2022-04-13 11:44:02,"RT @bulldoghill: Since their country invaded Ukraine, Russian tech workers have left by the thousands. They appear intent on rebuilding the…"
3371,2022-04-13 11:44:01,RT @raging545: VIDEO from #Mariupol that is being surrounded from all sides with a #Ukrainian soldier taking the time to sit at a piano in…
3372,2022-04-13 11:44:00,RT @RussianEmbassy: President #Putin: #Russia's economy will definitely adapt to the new situation. This is inevitable. https://t.co/E8hF2W…
3373,2022-04-13 11:43:59,"RT @Nohelema: World #WarCriminals: 

#IsayasAfewerki of #Eritrea in #Tigray
#AbiyAhmed of #Ethiopia in #Tigray
#XiJinping of #China in #Uyg…"
3374,2022-04-13 11:43:58,"RT @MapsUkraine: #RUSSIA 

Another Russian military convoy departed from the Kursk region towards the Ukrainian border, and as usual with R…"
3375,2022-04-13 11:43:57,"RT @MapsUkraine: #RUSSIA 

Another Russian military convoy departed from the Kursk region towards the Ukrainian border, and as usual with R…"
3376,2022-04-13 11:43:57,RT @Gerashchenko_en: #Russia warns #Finland against NATO membership. Russian troops are massing on Finland's borders. No time for lofty spe…
3377,2022-04-13 11:43:56,"RT @TGTM_Official: War profiteering of the ""innovative #Chinese""

Case study 1: Selling ""Z"" T-shirts in support of #Russia on #Taobao.

#Th…"
3378,2022-04-13 11:43:54,"RT @ejmalrai: A perfect description of the war:

#China said it would not be forced to choose a side over #Russia's war in #Ukraine and bla…"
3379,2022-04-13 11:43:54,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
3380,2022-04-13 11:43:50,"RT @markito0171: #Russia'n supply hub ""Dzhankoi"" in northern #Crimea 
for ~50 BTGs in the south &amp; east of #Ukraine. https://t.co/HUmyXflFHY"
3381,2022-04-13 11:43:50,"#Armenia proofs day after day they are vassal of #Russia 🤢
#ArmeniaSupportsTerrorism #RussiaUkraineWar https://t.co/BJdsf7FzAU"
3382,2022-04-13 11:43:49,"#RussianUkrainianWar latest: #Russia claims 1,026 #Ukrainianmarines surrender in #Mariupol; #Biden accuses #Putin of #genocide – live
https://t.co/O380G7g63U"
3383,2022-04-13 11:43:46,"RT @lesiavasylenko: Graveyard of civilian cars shot by artillery in and around #Bucha area. All the owners tried to escape, most were child…"
3384,2022-04-13 11:43:46,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
3385,2022-04-13 11:43:44,RT @timand2037: International jurist Richard Falk @rfalk13 - co-author of a U.N. report branding Israel an #Apartheid regime - says the #US…
3386,2022-04-13 11:43:44,RT @IsaacHerzog4: 🇷🇺🇺🇦⚡Chechen Special Forces of Russian Army have begun large-scale work to eliminate mercenary elements in the Luhansk Pe…
3387,2022-04-13 11:43:42,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
3388,2022-04-13 11:43:42,"RT @InnaSovsun: Latin American countries have finally joined the anti-russian front🔥
Chile🇨🇱 and Argentina🇦🇷 have stopped selling lithium t…"
3389,2022-04-13 11:43:42,"RT @KyivPost: Fine words you would expect to hear from Secretary of State #AnthonyBlinken. Yet, these are not #Blinken’s words.
“The existi…"
3390,2022-04-13 11:43:41,RT @joonaskontta: Kremlin spokesperson Dmitri Peskov said on Monday that #Nato’s enlargement does not bring stability to the European conti…
3391,2022-04-13 11:43:36,"A further comment on #Macron's 'tone deaf' comments about #Ukraine️ &amp; #Russia. I don't know which is worse out of a) he means it, or b) he doesn't mean it but is sucking up to #Putin. //
@BorisJohnson, @ZelenskyyUa, @MorawieckiM @vonderleyen @NATO #SANCTION #France https://t.co/poQQtS8o29"
3392,2022-04-13 11:43:34,"@Morning_Joe 🇺🇸🪖🇺🇦 “Dear🖕🏻#putin👹🇷🇺, Let’s speed up to the part where you 🙏🏻 K☠️LL yourself in a bunker.”  - TY 😏

F🤬CK🖕🏻#RUSSIA🇷🇺‘s🖕🏻#putin👹 #PutinIsaWarCriminal☠️

🤬 A special place in 🔥HELL🔥 awaits🖕🏻#putin🇷🇺’s 🪖☠️🔥 https://t.co/Qkr2C42y1K"
3393,2022-04-13 11:43:31,RT @Jake_Hanrahan: British #Ukraine Marine Aiden Aslin (AKA Cossack Gundî / Johnny) has had to surrender with his unit to Russian forces in…
3394,2022-04-13 11:43:27,"RT @olex_scherba: 8 years ago, on a Palm Sunday, #Russia shed the first combat blood in Donbas. Special-ops group ambushed a group of #Ukra…"
3395,2022-04-13 11:43:24,"RT @LoveWorld_Peopl: #BREAKING #FINLAND #RUSSIA #NATO

🔴 FINLAND : #VIDEO RUSSIA IS MOVING A RANGE OF MILITARY EQUIPMENT TO FINNISH BORDERS…"
3396,2022-04-13 11:43:22,RT @lesiavasylenko: 68% of Finns and 59% of Swedes are in favor of @NATO membership. #Russia of course says it’s all about confrontation. W…
3397,2022-04-13 11:43:21,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
3398,2022-04-13 11:43:20,"RT @EstonianWorld: A group of women gathered in front of the Russian embassy in Tallinn this morning, to protest against Russian soldiers’…"
3399,2022-04-13 11:43:20,RT @FitwiDesta: Starkly similar to what the #Russia-supported regimes of #Ethiopia and #Eritrea have been doing to the evidences of their g…
3400,2022-04-13 11:43:19,RT @RussianEmbassy: President #Putin: #Russia's economy will definitely adapt to the new situation. This is inevitable. https://t.co/E8hF2W…
3401,2022-04-13 11:43:16,"In some cities fully occupied by #Russia forces ""#Ukrainian authorities have reported disputes over what schools can teach, as the Russian authorities push for schools to overhaul their Ukrainian curriculums &amp; instead teach in line with Russian schools""https://t.co/qopTFYDIXE"
3402,2022-04-13 11:43:16,"RT @Nohelema: World #WarCriminals: 

#IsayasAfewerki of #Eritrea in #Tigray
#AbiyAhmed of #Ethiopia in #Tigray
#XiJinping of #China in #Uyg…"
3403,2022-04-13 11:43:09,"RT @EuromaidanPR: Insight: Shipments of lithium carbonate from Chile and Argentina to #Russia have been suspended.
If @elonmusk buys lithiu…"
3404,2022-04-13 11:43:08,RT @markito0171: #Russia'n army convoy ambushed by #Ukraine forces in east #Ukraine https://t.co/ZwEwJfXkHI
3405,2022-04-13 11:43:06,"RT @nexta_tv: ⚡️#Russia plans terrorist attacks on its territory

""Russian special services are planning a series of terrorist attacks with…"
3406,2022-04-13 11:43:05,RT @lesiavasylenko: #russia military losses have long surpassed those killed in 10 years in Afghanistan. #WarDay #49
3407,2022-04-13 11:43:03,"Ukraine's military budget was around $6 billion in 2022.

The first month in Afghanistan cost $9 billion so they shouldn't even need money yet.

Why do Countries even need budgets and economies if we subsidize them? Why is the world on welfare?

#RussiaUkraineWar #Russia #Ukraine"
3408,2022-04-13 11:42:59,"What is War Crime 

https://t.co/tbILy5B1ar

#WarCrime #war #Russia #Ukraine️ #RussianUkrainianWar #crime"
3409,2022-04-13 11:42:57,"RT @ejmalrai: According to the art of propaganda war that the west is mastering in #Ukraine, the fall of #Marupol should not be considered…"
3410,2022-04-13 11:42:54,"#Puppy is rescued from debris after devastating shelling in #Mykhailivka village.
#ZforZombies 
#GenocideOfUkrainians 
#PutinAxisOfEvil
#PutinWarCrimes 
#PutinWarCriminal #Russia #Ukraine #US #France #Canada #Germany #Poland #England #Israel https://t.co/89SyFT3D3V"
3411,2022-04-13 11:42:47,"@AnyaBratberg @OlenaHalushka @avalaina German Chancellor #OlafScholz 12.04.2022
""Sanctions against #Russia are effective."" https://t.co/cpWp8lhz6R"
3412,2022-04-13 11:42:45,"RT @MapsUkraine: #RUSSIA 

Another Russian military convoy departed from the Kursk region towards the Ukrainian border, and as usual with R…"
3413,2022-04-13 11:42:45,RT @RussianEmbassy: President #Putin: #Russia's economy will definitely adapt to the new situation. This is inevitable. https://t.co/E8hF2W…
3414,2022-04-13 11:42:42,RT @raging545: VIDEO of a Ukrainian drone dropping a RKG-3 grenade that was modified to a RKG-1600 bomb onto a Russian T-72 tank destroying…
3415,2022-04-13 11:42:41,"RT @Nohelema: World #WarCriminals: 

#IsayasAfewerki of #Eritrea in #Tigray
#AbiyAhmed of #Ethiopia in #Tigray
#XiJinping of #China in #Uyg…"
3416,2022-04-13 11:42:33,"RT @KyleWOrton: #Russia has trebled its spending on propaganda since the start of the war on #Ukraine:

Moscow spent 17.4 billion rubles on…"
3417,2022-04-13 11:42:32,RT @RitaCosby: Tonight @77WABCradio: Breaking News on the #Brooklyn #subwayattack with @CurtisSliwa at 10:05pm &amp; @RudyGiuliani at 11:05pm.…
3418,2022-04-13 11:42:32,"RT @CovertShores: **UPDATE**

#Russia Navy's new conventional submarine, LADA Class, being tested in Gulf of Finland, Baltic. 

Can carry K…"
3419,2022-04-13 11:42:31,"RT @timand2037: Not only is the #NATO embedded media campaign against #Russia overflowing with hypocrisy, it blinds its audience to #Washin…"
3420,2022-04-13 11:42:29,"RT @AlArabiya_Eng: Watch: #Russia’s defense ministry says more than a thousand Ukrainian soldiers have surrendered in #Mariupol, a strategi…"
3421,2022-04-13 11:42:26,"RT @suzannelynch1: The Prime Ministers of #Finland + #Sweden have held a joint press conference outlining plans for #NATO membership.

Finn…"
3422,2022-04-13 11:42:26,"#LatestNews #BreakingNews #Ukraine #PutinWarCriminal #Putin #RussiaUkraine #RussiaUkraineWar #Russia #Bucha #UkraineRussiaWar  

More than 400 bodies recovered in the Ukrainian city of Bucha
https://t.co/Abui3n4r8P https://t.co/TTdTIgZ5RT"
3423,2022-04-13 11:42:24,"RT @MapsUkraine: #RUSSIA 

Another Russian military convoy departed from the Kursk region towards the Ukrainian border, and as usual with R…"
3424,2022-04-13 11:42:22,"Remember russians and Ukrainians aren't brotherly people. We are different! Slave people live in #russia, free in #Ukraine 🇺🇦. We arn't ready to put up with dictatorship. While russian 🤡clowns are worried about their social networks, #Ukrainians are saving their children. 💪"
3425,2022-04-13 11:42:21,RT @Jake_Hanrahan: British #Ukraine Marine Aiden Aslin (AKA Cossack Gundî / Johnny) has had to surrender with his unit to Russian forces in…
3426,2022-04-13 11:42:21,"RT @TGTM_Official: Chinese worshiping the power of the ""Apocalyptic Weapon"" of #Russia 
#TheGreatTranslationMovement
#大翻译运动 https://t.co/eN…"
3427,2022-04-13 11:42:19,"RT @W7VOA: #Russia violated humanitarian law in #Ukraine, according to ⁦@OSCE⁩ report.  https://t.co/tkZuQNYb16"
3428,2022-04-13 11:42:17,RT @timand2037: International jurist Richard Falk @rfalk13 - co-author of a U.N. report branding Israel an #Apartheid regime - says the #US…
3429,2022-04-13 11:42:17,"&lt;&lt;US President Joe Biden accuses Russian forces of committing acts of ""genocide"" in Ukraine https://t.co/7jATY3ZL42&gt;&gt; - @BBCWorld #Russia #Ukraine #Biden"
3430,2022-04-13 11:42:17,"RT @ejmalrai: #US to #India: You are with us or against us. If you don't stand against #Russia, we shall wave the cards of:
Human rights
Fr…"
3431,2022-04-13 11:42:13,"RT @KyivPost: Today, the leading American defense contractors will meet in #Pentagon. They will discuss how to support #Ukraine in the ongo…"
3432,2022-04-13 11:42:12,"RT @InvestorHumbl: Switchblade is a game changer and is already in Ukraine. Plus, we will be able to see new videos soon from the drones up…"
3433,2022-04-13 11:42:09,RT @nexta_tv: The #Dutch government has arrested 20 yachts linked to #Russian businessmen. The yachts will remain under arrest until sancti…
3434,2022-04-13 11:42:09,"When will #Ukraine Stop needing 2 cry out 2 the world 4 help?
#OpRussia #Anonymous #OpUkraine #GloryToUkraine #Ukrainian #Russia #RussianUkrainianWar #Russians #RussianSoldiers #RussianArmedForces #StandWithUkraine #StandUpForUkraine #StopRussia #Genocide #GenocideOfUkrainians https://t.co/85NV7PaWtF"
3435,2022-04-13 11:42:08,"RT @France24_en: 🇺🇦 After over 40 days of siege, #Mariupol could fall to #Russia at any moment.

Ukrainian soldiers only stand their ground…"
3436,2022-04-13 11:42:07,"RT @MapsUkraine: #RUSSIA 

Another Russian military convoy departed from the Kursk region towards the Ukrainian border, and as usual with R…"
3437,2022-04-13 11:42:06,"RT @timand2037: Not only is the #NATO embedded media campaign against #Russia overflowing with hypocrisy, it blinds its audience to #Washin…"
3438,2022-04-13 11:42:03,RT @ejmalrai: We live in a very difficult moment where the #US will try all possible means to defend its exclusive hegemony. It is the begi…
3439,2022-04-13 11:42:03,"Sweden 'ready to join Nato this summer' in major blow to Putin 

#russia #news

https://t.co/9qy7FJZoua"
3440,2022-04-13 11:42:02,RT @EpochTimesChina: #Taiwan’s military issued a “war survival” handbook on April 12 advising citizens how to respond to and protect themse…
3441,2022-04-13 11:42:00,"RT @ejmalrai: #Russia's decision to build a strong economy

Russia's presence in #Syrian 

Russia's support and alliance with #China 

Russ…"
3442,2022-04-13 11:42:00,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
3443,2022-04-13 11:41:59,RT @lesiavasylenko: 68% of Finns and 59% of Swedes are in favor of @NATO membership. #Russia of course says it’s all about confrontation. W…
3444,2022-04-13 11:41:55,"RT @CanadianUkrain1: Starting today, it is a criminal offense in #Russia to refuse deployment to #Ukraine, punishable by an extended stay i…"
